setting_id,policy,continuation_cost,scarcity_cost_scale,observation_noise,init_regime,init_entropy_low,init_entropy_high,avg_reward,std_reward,avg_stopping_time,avg_final_entropy
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.16_alpha=0.50,0.03,0.0,0.0,wide,0.1,0.95,0.7861725646388084,0.05648270248204085,2.285,0.18159679420148958
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.16_alpha=0.75,0.03,0.0,0.0,wide,0.1,0.95,0.7740418112037395,0.06028844613669121,2.02,0.20669773599532562
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.16_alpha=1.00,0.03,0.0,0.0,wide,0.1,0.95,0.7618533225467773,0.06575676043900865,1.795,0.2303708468165284
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.16_alpha=1.25,0.03,0.0,0.0,wide,0.1,0.95,0.7536859522685752,0.07025503407318621,1.64,0.24639255966428106
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.16_alpha=1.50,0.03,0.0,0.0,wide,0.1,0.95,0.7434228384028452,0.07473133902122693,1.475,0.2654089519964435
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.24_alpha=0.25,0.03,0.0,0.0,wide,0.1,0.95,0.7707644756102262,0.05905936840705351,1.96,0.2130444054872172
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.24_alpha=0.50,0.03,0.0,0.0,wide,0.1,0.95,0.758740834039423,0.06573824421853677,1.73,0.23669895745072117
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.24_alpha=0.75,0.03,0.0,0.0,wide,0.1,0.95,0.7477895710281776,0.07115291095812351,1.54,0.25751303621477806
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.24_alpha=1.00,0.03,0.0,0.0,wide,0.1,0.95,0.7391423681528758,0.07492811421271804,1.405,0.27338453980890526
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.24_alpha=1.25,0.03,0.0,0.0,wide,0.1,0.95,0.726150812323343,0.08161962862552602,1.23,0.2961864845958212
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.24_alpha=1.50,0.03,0.0,0.0,wide,0.1,0.95,0.713948700480028,0.0884484808461061,1.08,0.317064124399965
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.32_alpha=0.25,0.03,0.0,0.0,wide,0.1,0.95,0.7436406502078919,0.07157253870395422,1.47,0.265324187240135
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.32_alpha=0.50,0.03,0.0,0.0,wide,0.1,0.95,0.7312428133852445,0.07738434114502606,1.295,0.28738398326844433
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.32_alpha=0.75,0.03,0.0,0.0,wide,0.1,0.95,0.7204221835790907,0.08314705407255127,1.155,0.30615977052613663
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.32_alpha=1.00,0.03,0.0,0.0,wide,0.1,0.95,0.708573174306209,0.0918400663357039,1.015,0.3262210321172387
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.32_alpha=1.25,0.03,0.0,0.0,wide,0.1,0.95,0.6973539639702863,0.09902302393863813,0.885,0.3451200450371421
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.32_alpha=1.50,0.03,0.0,0.0,wide,0.1,0.95,0.6890818733641939,0.10436748744788163,0.795,0.35883515829475754
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.40_alpha=0.25,0.03,0.0,0.0,wide,0.1,0.95,0.7153516536642375,0.08570676003043946,1.09,0.3149354329197031
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.40_alpha=0.50,0.03,0.0,0.0,wide,0.1,0.95,0.7033838645161197,0.09357206922390131,0.955,0.3349576693548504
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.40_alpha=0.75,0.03,0.0,0.0,wide,0.1,0.95,0.6914790250209855,0.10227722405700826,0.82,0.3549012187237681
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.40_alpha=1.00,0.03,0.0,0.0,wide,0.1,0.95,0.6863664409207672,0.10609624447318972,0.765,0.36335444884904106
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.40_alpha=1.25,0.03,0.0,0.0,wide,0.1,0.95,0.6746927198421194,0.11399026542731479,0.645,0.3824466001973507
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.40_alpha=1.50,0.03,0.0,0.0,wide,0.1,0.95,0.6659956122896548,0.11956521516166947,0.565,0.39631798463793144
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.48_alpha=0.25,0.03,0.0,0.0,wide,0.1,0.95,0.6891409662721721,0.10379587907255848,0.795,0.3587612921597848
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.48_alpha=0.50,0.03,0.0,0.0,wide,0.1,0.95,0.6782580428803124,0.11117350903456662,0.68,0.3766774463996094
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.48_alpha=0.75,0.03,0.0,0.0,wide,0.1,0.95,0.6683354228287071,0.11794239180544155,0.585,0.3926432214641161
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.48_alpha=1.00,0.03,0.0,0.0,wide,0.1,0.95,0.6624678163950257,0.12211770324546337,0.53,0.40204022950621776
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.48_alpha=1.25,0.03,0.0,0.0,wide,0.1,0.95,0.6516456015233347,0.13114716071776544,0.435,0.4191304980958316
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,ego_grid_h0=0.48_alpha=1.50,0.03,0.0,0.0,wide,0.1,0.95,0.642958285900633,0.1394153005809119,0.36,0.4328021426242088
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_depth_1,0.03,0.0,0.0,wide,0.1,0.95,0.6841095969502707,0.1522035156768777,1,0.3573630038121615
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_depth_2,0.03,0.0,0.0,wide,0.1,0.95,0.747254356081152,0.11693221263541867,2,0.24093205489856004
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_depth_4,0.03,0.0,0.0,wide,0.1,0.95,0.8067667395449793,0.05723346537097898,4,0.09154157556877578
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_depth_6,0.03,0.0,0.0,wide,0.1,0.95,0.7980443692622324,0.022355597694617674,6,0.02744453842220952
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.05,0.03,0.0,0.0,wide,0.1,0.95,0.8283947442448821,0.05154201716957921,4.935,0.02944406969389733
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.10,0.03,0.0,0.0,wide,0.1,0.95,0.8258829228997738,0.048933743280462884,3.935,0.07008384637528264
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.15,0.03,0.0,0.0,wide,0.1,0.95,0.8146434814201937,0.04775593286090095,3.17,0.11282064822475787
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.20,0.03,0.0,0.0,wide,0.1,0.95,0.7994760268875921,0.0494409405469541,2.625,0.1522174663905099
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.25,0.03,0.0,0.0,wide,0.1,0.95,0.7821304937350696,0.054104854373495374,2.19,0.190211882831163
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.30,0.03,0.0,0.0,wide,0.1,0.95,0.7627456832500378,0.06252686126436233,1.805,0.2288803959374528
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.35,0.03,0.0,0.0,wide,0.1,0.95,0.7454006427887351,0.06989862423029085,1.5,0.2619991965140812
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.40,0.03,0.0,0.0,wide,0.1,0.95,0.725494369464314,0.07927718673613027,1.22,0.29738203816960745
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.45,0.03,0.0,0.0,wide,0.1,0.95,0.7088609260225934,0.08901519743300534,1.015,0.32586134247175813
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.50,0.03,0.0,0.0,wide,0.1,0.95,0.6905062301895942,0.10273683770002137,0.81,0.35649221226300715
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.55,0.03,0.0,0.0,wide,0.1,0.95,0.6739220093596301,0.11356207236065241,0.64,0.3835974883004623
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.60,0.03,0.0,0.0,wide,0.1,0.95,0.6590790720338447,0.1242994013167654,0.5,0.40740115995769405
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.65,0.03,0.0,0.0,wide,0.1,0.95,0.6473318412207094,0.13492558967806614,0.395,0.4260226984741132
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.70,0.03,0.0,0.0,wide,0.1,0.95,0.632999073690518,0.14864014879833343,0.28,0.44825115788685244
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.75,0.03,0.0,0.0,wide,0.1,0.95,0.6257433702265937,0.15587354519446237,0.22,0.459570787216758
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.80,0.03,0.0,0.0,wide,0.1,0.95,0.6170822972474516,0.16504447628815547,0.16,0.47264712844068546
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.85,0.03,0.0,0.0,wide,0.1,0.95,0.6113881794364473,0.17192934186756773,0.12,0.4812647757044408
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.90,0.03,0.0,0.0,wide,0.1,0.95,0.6003160215670651,0.18598268503052595,0.05,0.4977299730411686
cost=0.030|scarcity=0.000|obs_noise=0.000|init=wide,fixed_threshold_0.95,0.03,0.0,0.0,wide,0.1,0.95,0.5922714033840434,0.19669695210982982,0,0.5096607457699458
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,immediate_stop,0.03,0.0,0.0,high,0.6,0.98,0.37348603915992523,0.08793510800204157,0,0.7831424510500934
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,never_stop_early,0.03,0.0,0.0,high,0.6,0.98,0.7482363625630502,0.011686768454961539,8,0.014704546796187337
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,budget_threshold,0.03,0.0,0.0,high,0.6,0.98,0.7430071954769072,0.02471517823596655,3.955,0.17292850565386603
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_entropy_gate,0.03,0.0,0.0,high,0.6,0.98,0.7430071954769072,0.02471517823596655,3.955,0.17292850565386603
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,oracle_threshold,0.03,0.0,0.0,high,0.6,0.98,0.780661687754397,0.024358157006936467,6.275,0.03886039030700377
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.00_alpha=0.25,0.03,0.0,0.0,high,0.6,0.98,0.7804238998907717,0.023163780229730816,5.97,0.050595125136535496
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.00_alpha=0.50,0.03,0.0,0.0,high,0.6,0.98,0.7750263484905632,0.02344212473499999,5.215,0.08565456438679603
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.00_alpha=0.75,0.03,0.0,0.0,high,0.6,0.98,0.7639990376763529,0.02377166015496364,4.655,0.12043870290455877
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.00_alpha=1.00,0.03,0.0,0.0,high,0.6,0.98,0.7543924645475202,0.025462700066364162,4.28,0.14650941931559983
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.00_alpha=1.25,0.03,0.0,0.0,high,0.6,0.98,0.7396802616293063,0.027566645909427544,3.88,0.17989967296336712
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.00_alpha=1.50,0.03,0.0,0.0,high,0.6,0.98,0.7295923329649574,0.02764541612353424,3.64,0.2015095837938032
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.08_alpha=0.25,0.03,0.0,0.0,high,0.6,0.98,0.7695840670710428,0.022707362345777363,4.91,0.10389491616119652
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.08_alpha=0.50,0.03,0.0,0.0,high,0.6,0.98,0.7582321612603401,0.02380452657663851,4.395,0.1373972984245748
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.08_alpha=1.00,0.03,0.0,0.0,high,0.6,0.98,0.7305927794129435,0.026641924966717852,3.66,0.19950902573382062
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.08_alpha=1.25,0.03,0.0,0.0,high,0.6,0.98,0.7188755892145414,0.028150307930482538,3.42,0.2231555134818233
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.08_alpha=1.50,0.03,0.0,0.0,high,0.6,0.98,0.7026049744267928,0.030450846250039534,3.14,0.253993781966509
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=0.25,0.03,0.0,0.0,high,0.6,0.98,0.7473961342922648,0.02215876584822659,4.08,0.16275483213466901
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=0.50,0.03,0.0,0.0,high,0.6,0.98,0.7323900530943536,0.024926772730034435,3.695,0.1959499336320581
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=0.75,0.03,0.0,0.0,high,0.6,0.98,0.7189414094013141,0.02728281679354119,3.42,0.2230732382483573
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=1.00,0.03,0.0,0.0,high,0.6,0.98,0.7022918007748509,0.027668237418106867,3.13,0.25476024903143646
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=1.25,0.03,0.0,0.0,high,0.6,0.98,0.6831269477056462,0.03137630506421538,2.83,0.2899663153679423
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=1.50,0.03,0.0,0.0,high,0.6,0.98,0.6695932268840412,0.03018805154039394,2.635,0.3141959663949485
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=0.25,0.03,0.0,0.0,high,0.6,0.98,0.7185134836079204,0.025317957460481193,3.42,0.2236081454900994
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=0.50,0.03,0.0,0.0,high,0.6,0.98,0.7017025900238997,0.025032349968377606,3.12,0.2558717624701254
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=0.75,0.03,0.0,0.0,high,0.6,0.98,0.6799719185118789,0.028605716946999253,2.785,0.2955976018601514
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=1.00,0.03,0.0,0.0,high,0.6,0.98,0.6672167122469284,0.029839735592840408,2.6,0.3184791096913396
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=1.25,0.03,0.0,0.0,high,0.6,0.98,0.6532708092093247,0.03162254944614526,2.415,0.34284898848834405
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=1.50,0.03,0.0,0.0,high,0.6,0.98,0.6414547199073266,0.034631306491481474,2.265,0.36324410011584174
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=0.25,0.03,0.0,0.0,high,0.6,0.98,0.6782329605230236,0.02726775699391472,2.76,0.29870879934622047
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=0.50,0.03,0.0,0.0,high,0.6,0.98,0.6655973214981942,0.02916354800536101,2.58,0.32125334812725725
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=0.75,0.03,0.0,0.0,high,0.6,0.98,0.6487481903532218,0.03307122998189943,2.355,0.35075226205847265
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=1.00,0.03,0.0,0.0,high,0.6,0.98,0.6343395714009444,0.03378843784391572,2.18,0.3753255357488195
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=1.25,0.03,0.0,0.0,high,0.6,0.98,0.6151820125954343,0.032228744771906744,1.965,0.4073349842557071
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=1.50,0.03,0.0,0.0,high,0.6,0.98,0.5945761513422991,0.03652663346195144,1.75,0.44115481082212593
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=0.25,0.03,0.0,0.0,high,0.6,0.98,0.6460366454125941,0.031822725602623045,2.32,0.35545419323425737
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=0.50,0.03,0.0,0.0,high,0.6,0.98,0.6273157944851925,0.03082523655925529,2.1,0.3871052568935094
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=0.75,0.03,0.0,0.0,high,0.6,0.98,0.6035951389045122,0.033924122997995985,1.84,0.42650607636935967
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=1.00,0.03,0.0,0.0,high,0.6,0.98,0.5874919697340887,0.03582438224091701,1.675,0.45282253783238907
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=1.25,0.03,0.0,0.0,high,0.6,0.98,0.575788746596253,0.03514654548911534,1.555,0.47195156675468364
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=1.50,0.03,0.0,0.0,high,0.6,0.98,0.5608889369868346,0.03674540980021913,1.41,0.49601382876645667
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=0.25,0.03,0.0,0.0,high,0.6,0.98,0.595764787656025,0.03382651748104103,1.76,0.4392940154299687
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=0.50,0.03,0.0,0.0,high,0.6,0.98,0.5813374529629401,0.03354768127355477,1.615,0.4627656837963248
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=0.75,0.03,0.0,0.0,high,0.6,0.98,0.567740758146211,0.03572921403823931,1.475,0.4850115523172361
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=1.00,0.03,0.0,0.0,high,0.6,0.98,0.5552391856989505,0.03762931576194041,1.36,0.5049510178763119
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=1.25,0.03,0.0,0.0,high,0.6,0.98,0.5431681675087675,0.03862075557509803,1.25,0.5241647906140406
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=1.50,0.03,0.0,0.0,high,0.6,0.98,0.5193759916388566,0.03921023571672623,1.04,0.5617800104514292
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_depth_1,0.03,0.0,0.0,high,0.6,0.98,0.5121624181082327,0.07081658852795963,1,0.572296977364709
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_depth_2,0.03,0.0,0.0,high,0.6,0.98,0.6162524343446472,0.059084793486790146,2,0.404684457069191
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_depth_4,0.03,0.0,0.0,high,0.6,0.98,0.7423065122856349,0.03745616335433943,4,0.17211685964295628
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_depth_6,0.03,0.0,0.0,high,0.6,0.98,0.7775866721567973,0.023309698138261777,6,0.053016659804003295
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.05,0.03,0.0,0.0,high,0.6,0.98,0.7799482784727827,0.025075079616945203,6.61,0.0271896519090216
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.10,0.03,0.0,0.0,high,0.6,0.98,0.7786543427227395,0.021386876902000966,5.52,0.06968207159657569
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.15,0.03,0.0,0.0,high,0.6,0.98,0.7654624220791597,0.02155258002493615,4.725,0.11598447240105039
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.20,0.03,0.0,0.0,high,0.6,0.98,0.7505507348602591,0.020261115234880202,4.165,0.1556240814246761
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.25,0.03,0.0,0.0,high,0.6,0.98,0.7321288350126632,0.023792570358863164,3.69,0.19646395623417093
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.30,0.03,0.0,0.0,high,0.6,0.98,0.7075512174996337,0.025142236926404136,3.22,0.24481097812545788
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.35,0.03,0.0,0.0,high,0.6,0.98,0.6837455860385282,0.025498144765586178,2.84,0.28881801745183977
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.40,0.03,0.0,0.0,high,0.6,0.98,0.6622961285781258,0.029541532995572394,2.535,0.3270673392773428
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.45,0.03,0.0,0.0,high,0.6,0.98,0.638321041803005,0.030227430647041427,2.23,0.36847369774624383
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.50,0.03,0.0,0.0,high,0.6,0.98,0.6091003474252914,0.028836757927185375,1.9,0.41737456571838566
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.55,0.03,0.0,0.0,high,0.6,0.98,0.5801153078004367,0.033827904702077145,1.6,0.46485586524945405
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.60,0.03,0.0,0.0,high,0.6,0.98,0.5558071323428007,0.037459634185844685,1.365,0.5040535845714991
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.65,0.03,0.0,0.0,high,0.6,0.98,0.5244313899961858,0.03567617028229608,1.085,0.5537732625047677
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.70,0.03,0.0,0.0,high,0.6,0.98,0.4926465410522637,0.04025043282952416,0.82,0.6034418236846704
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.75,0.03,0.0,0.0,high,0.6,0.98,0.46440635872283126,0.04270925752639018,0.6,0.6469920515964609
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.80,0.03,0.0,0.0,high,0.6,0.98,0.4408477652229556,0.04461726615548481,0.43,0.6828152934713054
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.85,0.03,0.0,0.0,high,0.6,0.98,0.4237334689485842,0.04962812074248789,0.315,0.7085206638142697
cost=0.030|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.90,0.03,0.0,0.0,high,0.6,0.98,0.40652789894268637,0.06205580236076261,0.2,0.7343401263216419
